Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
82.11817098655742,62.181709865574135,1.0,3.2138330970091045,2243.7189292150133,92.96500996897865,124.23817050668211,43.81164957182696,1.0,94.71332004136181,3.965121333614302,95.03499003102135,0.1,42928.08662269539,178403.31400672568,0.9034990031021354,0.8356660020680903,0.9172099401861281,18.904174974148873,Developed
76.7289304777646,120.29397969912877,0.0,10.05622442684745,222.45194889498248,82.92496144032812,0.0,46.31239083815019,0.0,94.0,8.044517850884155,94.0,0.1,1697.331043530262,201677.5755710048,2.0303915820797034,2.0303915820797034,0.8445295152256534,16.41765050752178,Developed
84.28218909549707,54.62965644030719,1.7288614422699469,10.945947047103683,693.205293518596,89.35569278865026,325.0547273874269,60.70699034598776,2.4577228845398937,94.0,10.196466070038685,94.72886144226995,0.1,3971.7323599590445,89639.81236507038,1.452480125049069,1.4795939808220744,0.8638743185498791,15.888331913306782,Developed
75.32435754286492,138.55885636956958,0.0,11.309113703698415,256.22244961665626,81.6139361140975,1.8092014453735787,62.12232664871846,0.9046007226867894,98.9046007226868,7.585453170752599,98.9046007226868,0.1,13171.843083219244,990893.2327264858,1.6236805781494315,1.6332205058807525,0.8212828130083621,15.12334209579169,Developed
76.07166363777557,12.0,0.0,13.367111514963257,0.0,91.57312627282364,4.428702020986433,61.271846467156585,0.0,97.85740404197287,7.250137122035755,98.42870202098644,0.1,7483.158469138474,12753375.120052494,2.07138939370407,2.17138939370407,0.6275510645976182,11.992792792792793,Developed
78.29708302363547,86.02916976364527,4.0,11.838040396905441,0.0,80.94046121593291,455.74121450779137,59.479581165448316,4.0,91.0,7.802999256725136,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793,Developed
78.86081245136978,42.85340879618054,0.519109853396991,11.478122922610359,3373.5323290893207,88.23890633295929,7.267537947557874,58.39269513814178,0.519109853396991,95.0,4.890774273468983,94.03821970679398,0.1,23862.520615463127,7274558.72069899,1.2748428094160884,1.2267537947557874,0.833417025979728,14.784712117282407,Developed
80.19439290764983,94.11956074798572,1.662434011701068,8.82465545027046,141.90045312555978,80.94046121593291,151.03495466784352,20.609844449232753,2.324868023402136,99.0,3.24940648792142,97.67513197659787,0.1,8511.141346215041,131193.35927044842,1.9,1.7675131976597864,0.8630074189009823,15.3,Developed
78.7829518365187,92.93347638761664,0.0,12.38158082847894,955.0029725979223,96.64449212920555,1.7775393539722733,49.88152118133076,0.11850262359815156,96.35550787079445,9.566673819380831,97.11850262359815,0.1,6612.673005693207,1543555.802102249,0.7118502623598151,0.5355507870794455,0.8050581784046743,15.435550787079446,Developed
80.66667259163624,23.75532645673161,0.0,10.216237587643345,2369.602768207731,90.53338073309001,2.0,23.433096334549937,0.0,92.35564640508919,7.520884227912815,91.77787652727086,0.1,17507.87311008498,51859.67297119801,0.8422230122181669,0.8422230122181669,0.8677336651316301,14.044442469454584,Developed
85.81730699598275,66.60216337449785,0.0,6.644194703704805,6159.928214617399,80.94046121593291,2.397836625502157,58.65913465020086,0.0,93.60216337449785,9.398497576134504,93.60216337449785,0.1,35361.52387624158,4852805.459595144,0.7,0.7,0.936,17.4,Developed
77.08046897534395,178.08046897534396,4.0,9.632875036055031,49.2724203247659,98.91953102465605,13.678124098624199,52.359765512328025,5.0,98.08046897534395,4.5531015151777705,98.08046897534395,0.1,2101.928354378082,2176690.69879013,3.708046897534395,4.108046897534395,0.7135171861479362,11.975859307396815,Developed
71.67284583343198,23.871845293036316,0.0,12.067691523875997,81.00365563940966,93.91191361231826,0.993255015422964,57.74993530045183,0.0,9.553088735316948,5.69077455249727,93.9797650462689,0.1,704.65125975214,337680.4960210911,3.0858355323882245,3.085161033930521,0.7927756732263592,16.318211458357997,Developed
81.73831932361578,61.66461245222798,0.9550887010043841,10.542455649497807,8623.427098559343,91.50330174691516,66.85620907030689,63.50927169873814,0.9550887010043841,92.22455649497807,9.145208215225349,92.22455649497807,0.1,50615.82574867453,222948.06320617517,0.7494024288951774,0.653893558794739,0.9242154994622719,19.378739492711837,Developed
73.35596830601844,165.53474480856687,0.0,13.179620729510392,1990.3998005459077,90.87887370780334,1.522015846990784,16.874139480959663,0.0,92.84907131145853,7.517612677592627,92.84907131145853,0.1,15392.19061646796,394388.2839376822,2.20251980873848,2.20251980873848,0.8297358098361105,16.656604754097234,Developed
74.73979315351836,133.6020684648164,0.0,10.49989657675918,0.0,99.0,0.0,54.70524149375625,0.0,99.0,8.480896680475782,99.0,0.1,7483.158469138474,12753375.120052494,1.3371724066402344,1.4371724066402343,0.8099634502071367,14.676965560158594,Developed
79.74832438216382,25.445534752785562,0.0,8.673044499121374,1025.9230610637212,80.36591990295145,10.203912841966481,55.23324075462278,0.0,97.39245818622948,8.187542427173597,97.39245818622948,0.1,11237.035345481861,953617.4617524911,1.135474911737688,1.117737455868844,0.8403854841127839,13.795112014557285,Developed
77.8129582627885,99.6417422388501,1.7542649733470226,10.844025409220945,5767.286751267028,89.47441015991787,444.251905927228,58.88566243336756,2.508529946694045,94.75426497334702,10.245045374731006,95.26279492004107,0.1,31519.16800272893,818729.5571699616,1.4440290373141682,1.4440290373141682,0.8575901997493635,15.766206898718686,Developed
73.76525885428367,143.42898502501785,0.9184264321454086,10.175081807739124,803.7604502370979,95.67370572858164,144.19294984682915,63.49577656285102,1.0,94.67370572858164,6.803173159558068,94.67370572858164,0.1,7746.915491204163,7334433.003172353,1.9918426432145409,1.9836852864290817,0.776386750653528,14.265258854283672,Developed
82.58289305327166,66.61271211676045,2.8527857835076453,7.090397053330113,821.6003885995552,80.94046121593291,427.9178675261468,28.607684911311317,3.8527857835076453,98.04907140549746,9.495106468489409,97.0981428109949,0.1,4303.977750399557,1229.8808840009663,1.8950928594502547,1.6098142810994904,0.875957572859158,15.10981428109949,Developed
78.46516515535785,91.19410327434488,3.0,12.453292392921387,4916.765518044328,85.69150965584672,51.16816708936318,55.94575482792336,3.5771225860383207,94.84575482792336,1.2141769017696535,45.79033501466609,0.1,28136.626375460524,8234042.229048585,1.1577122586038322,1.1577122586038322,0.864303303107157,16.284575482792334,Developed
76.02125715847397,121.28758030015676,0.6428788406994972,10.651445495745607,4016.2518133694675,90.62192005090307,1467.2617822911993,58.92162168222553,0.6428788406994972,94.0,5.022963896241526,94.0,0.1,24041.220709039924,7441826.016144646,1.500030376979296,1.4928940291891453,0.8147828718683658,14.299969623020704,Developed
80.40840149040267,86.8754908585878,0.0,11.787736424899428,4564.664113546744,81.46146919696564,20.688727146469482,6.2,0.7875490858587793,97.21245091414121,9.305859783383779,97.21245091414121,0.1,33706.46995588898,1474087.1216086808,0.7787549085858779,0.7362647257576338,0.8537766689191985,15.827470548484731,Developed
71.70040055330492,22.5020027665246,0.0,11.819612918683452,457.62839432403246,95.2510013832623,0.7489986167376997,58.10120165991476,0.0,92.0040055330492,6.399759668017047,94.2510013832623,0.1,3502.8892117221276,3369049.076591781,3.12469958502131,3.14979972334754,0.7880320442643937,15.95060082995738,Developed
82.10788920104872,40.15555826998894,14.281480576670354,9.630822306369657,0.0,87.17885981490218,860.9870571690847,66.96396274128423,16.973702663170908,93.87185194233297,13.739777424901439,95.0,0.1,7483.158469138474,12753375.120052494,0.8,0.5564074028833518,0.6275510645976182,11.992792792792793,Developed
73.50757353845746,145.9242646154254,1.0,10.753384800001767,805.4244124182429,95.35857846152487,14170.136351066096,62.91514707691493,1.0,94.35857846152487,7.110911753851045,94.35857846152487,0.1,7191.289396344159,7378648.637545258,2.0,2.0,0.7717928923076244,14.007573538457462,Developed
77.59576988624715,36.25876665123531,0.0,12.611619700175265,3500.023451068784,91.48565341096817,26.57202879865106,23.768446314606194,0.0,95.28315536853938,8.016509130121356,95.28315536853938,0.1,21969.016448861177,4411312.272797583,1.153620395820239,1.1192835031910267,0.8369935237029204,15.36745434939322,Developed
77.67695739094441,28.664333686503923,0.0,11.994837717076365,3761.884415545996,93.89890542184565,16.904732599397427,60.625885761664414,0.0,95.03840434842597,7.744708250034494,95.03840434842597,0.1,24811.713382233982,4299142.5707716,1.2115213045277917,1.187481413238441,0.8359147054217351,15.32119673868052,Developed
76.37106215502557,112.1212373644408,0.5747788372044773,12.146561782180981,174.7526371615108,80.94046121593291,91.06726790626264,50.26296386826353,0.7663717829393031,95.57477883720448,6.83950008604106,95.38318589146965,0.1,1382.5282756893066,605.5128532544582,1.9808407054265174,1.9233628217060696,0.781991153488179,13.078982364337064,Developed
74.27547172600264,138.24528273997367,0.0,10.323333284062018,0.0,99.0,0.0,53.650943452005265,0.0,99.0,7.354088045666228,99.0,0.1,7483.158469138474,12753375.120052494,1.4,1.5,0.7922641517800789,14.275471726002632,Developed
75.30541104884861,223.90981585252317,0.4072147317981476,10.336881716571288,1005.6770686934132,94.40721473179815,7.305411048848611,56.840079743777544,0.5090184147476845,96.30541104884861,6.55159901360313,96.30541104884861,0.1,8871.031400714099,2217831.6929959804,2.5425251561293516,2.673066261014213,0.7969214353879959,15.741883426727084,Developed
75.60238316309398,114.0,0.0,12.831723150745788,1573.4871113246015,88.05399604283762,26.67827298231369,57.810724233922876,0.0,96.0,7.00524295880674,96.0,0.1,11481.130345593203,4437.4821262767955,1.8494042092265068,1.7988084184530135,0.7821310739701686,13.805957907734932,Developed
74.8012324953333,132.54596948074106,0.0,10.497488330222195,0.0,99.0,0.44170556592601784,54.703697485999875,0.0,99.0,8.721545601051764,99.0,0.1,7483.158469138474,12753375.120052494,1.3220852782963008,1.4220852782963007,0.8102824775496276,14.657061938740691,Developed
81.09610700366743,66.116789889977,0.0,10.165571985330267,10033.55645705101,80.94046121593291,59.18247077016098,53.184428014669734,0.0,94.03892996332567,1.8638929963325668,93.96107003667433,0.1,54737.53335397846,7435266.216041664,0.6,0.4,0.8988442801466974,15.196107003667432,Developed
78.73241693646229,11.305204370651289,0.0,12.273081444764014,3968.6363878876878,80.9978554833554,2.125110279194157,51.25763010926629,0.0,82.61231991095426,1.5188900343937564,83.57630109266282,0.1,26456.989134030868,882146.5310218495,1.689194354512572,1.878388709025144,0.8479364892755771,16.092796236341716,Developed
79.26495564557884,74.57699594895244,0.0,2.7406588553515885,2508.1553283991275,93.94866936736504,38.782318479492304,25.62246577319772,0.0,94.24778227894173,4.344904830191775,80.75570582679302,0.1,23282.787119801993,12753375.120052494,1.7846008102095108,1.7021229874200936,0.8298637498705612,13.66371974658205,Developed
72.533385177253,138.21461998534602,1.0,10.83537584534746,573.5014956337627,95.133229645494,1.2664592909879995,13.934525282083186,1.0,95.266459290988,6.595189207236659,95.133229645494,0.1,5661.216491980764,7560477.417536065,2.1133229645494,2.2133229645494,0.75366770354506,13.5,Developed
81.19260758464608,23.79616087055268,0.28247874397702666,10.528820405782055,331.4690586373798,95.71752125602298,19.773512078391867,43.063071303557855,0.28247874397702666,97.02264879216081,7.730500130453121,97.02264879216081,0.1,3288.2897397474853,20270.905284079883,0.8435042512045947,0.8870085024091894,0.8656662458946446,15.964359710248376,Developed
79.73559692174788,78.38351945199659,3.0,11.520807148358376,7421.113025527571,82.18535613429778,577.5026558380373,58.40587242409306,3.0495408294247044,95.0495408294247,1.20179796494687,96.0495408294247,0.1,39909.73309588035,82279639.23228325,1.1,1.1,0.8967119384349577,16.58513775117259,Developed
80.45200248406002,72.76539936309726,0.0,1.7159239617858355,2147.164967234676,96.4183777070108,78.1847923571671,13.784955987373403,0.0,96.83675541402161,3.3090709617788696,96.83675541402161,0.1,27327.298610008744,12753375.120052494,2.1,2.0,0.8163978452228812,12.558162229298919,Developed
74.78732283795375,126.56338581023124,0.0,12.913377959702881,650.074642401096,80.94046121593291,8.563385810231233,54.91830709488438,0.0,94.0,7.441692905115617,93.43661418976876,0.1,5061.87441840489,2687.4022963407733,2.0563385810231236,2.0563385810231236,0.7433661418976877,12.243661418976876,Developed
82.00389339839666,59.48053300801673,0.4199111653305454,5.535144300292984,136.19492899980492,86.00439620009944,71.40658596491235,30.360909773440248,0.8398223306610908,93.58008883466945,7.940546242212211,93.58008883466945,0.1,895.757978794152,619077.4331832927,0.716017766933891,0.6580088834669454,0.9163854189148367,16.996106601603344,Developed
80.95009515567881,43.697525952351114,1.4833016147737323,9.544813985011976,1206.8655553801582,89.20038062271522,67.68748846464108,61.92022837362913,2.0,95.51669838522626,8.201058996520858,96.0,0.1,8915.684816662579,475508.4420503681,0.6,0.5,0.8503182208760871,16.63005709340728,Developed
76.37281825976905,15.517552507514651,0.0,12.605932597532059,0.0,99.0,1.5175525075146503,60.573720531561534,0.0,99.0,7.046750321468115,99.0,0.1,7483.158469138474,12753375.120052494,1.755265752254395,1.855265752254395,0.6696322903234272,12.597590707921949,Developed
77.51074567257014,39.03469314588247,0.7175039340271477,11.796602832499547,1509.4411433955556,76.91507081248866,18.16985837502268,53.875219707990965,1.0,96.0,9.192374409895928,97.15251180208145,0.1,10300.74611914633,1407342.986122313,0.8,0.6564992131945705,0.8134246459375567,16.6627393781267,Developed
77.48761276787828,113.83182976162298,0.0,10.281164456923968,2540.8935866764564,55.54185321174143,2.3530503916003025,57.988541096480844,0.0,94.23474804199849,8.361939015834853,94.23474804199849,0.1,20043.028150198348,243547.08921421328,1.8118302349601816,1.8118302349601816,0.8508169765039819,16.405729451759576,Developed
78.56822829075998,90.9409430253325,0.0,12.685193045201391,9892.040699852025,93.51101473901257,36.26659725642753,55.65173202354655,0.0,97.9409430253325,7.635051119835973,97.04684872279925,0.1,63559.25498307664,45385.296058982705,0.9258660117732755,0.8258660117732755,0.8665885854620012,13.970669941133622,Developed
79.72503911841056,82.48189138164635,3.0,11.540157615137195,7384.523044249628,86.05354348684959,785.9928612148415,58.371495631560975,3.0535434868495948,95.10708697369918,1.1917795671069107,95.83936953945121,0.1,39711.113992922605,82278265.2399295,1.1053543486849595,1.1,0.8963401519076626,16.583936953945123,Developed
81.42893012701623,57.925582274864745,0.0,7.521404658198918,11635.881844776062,80.94046121593291,0.0,52.298981247307495,0.0,87.54512401880976,8.761818594976488,87.54512401880976,0.1,66642.65804768671,313265.728841164,0.9107441772513526,0.9,0.8900083696303788,18.28595341801082,Developed
80.09332481450245,39.93036033234775,1.0,9.211668796374388,2484.08077570423,35.111418099088176,31.285944284006263,57.50914643444331,1.0,97.41944799395732,4.436774598124184,97.41944799395732,0.1,17892.168519253813,1649726.2170670514,1.0419447993957314,0.9419447993957314,0.8984165601812806,16.90638640422988,Developed
83.77004681683854,70.95342094587613,0.0,7.781633593822977,14942.760802738188,84.02842094472672,1.7570759759449466,57.5,0.0,94.31780698195871,8.397703367495712,94.31780698195871,0.1,86141.4041400579,477721.86161759286,0.7439268993986237,0.7439268993986237,0.9221397371623716,16.699498562328216,Developed
82.40473285333978,61.0,1.0,9.946213717328176,11725.396054458088,91.0,177.52976506534506,65.26183213334944,1.0,91.4763357333011,9.36,91.4763357333011,0.1,67737.7010670245,22932011.242508277,0.6,0.6,0.9315709928000968,20.20473285333978,Developed
82.20098405914156,68.4975398521461,3.0,7.738769926073052,6650.168736984867,80.94046121593291,261.27927688402684,24.651230073926946,4.0,95.0,8.185024601478538,98.0,0.1,36321.43077824475,127813.69927197616,1.7,1.5,0.8715073804435617,14.9,Developed
74.3415285016635,158.32168283548938,2.4093602181145677,9.159650485064681,818.8645563866705,98.0,155.54354004251704,55.87659945471358,2.614040327171852,95.02340054528642,5.529120239685793,95.02340054528642,0.1,6975.709793014589,2239978.602007605,3.163744087245827,3.404680109057284,0.7787834702939017,14.960811552865136,Developed
81.57733909097756,59.04434848370742,0.0,7.359113030325852,6750.010092467657,64.42400790417568,18.960518187979943,57.60935636391022,0.0,98.0,11.03950236406084,98.0,0.1,35666.18019230103,9429071.447647372,1.3591130303258516,1.3,0.9009556515162926,15.8,Developed
73.01168153865201,180.88318461347993,1.0,12.867406999876193,1102.3310209961687,80.94046121593291,1.6277282044933041,59.00474948752868,1.0,99.0,8.13667535872992,99.0,0.1,11660.741813570474,18171.78489386008,1.9813864102246652,1.9813864102246652,0.7976059025685469,15.055840769326004,Developed
78.26790471065296,84.98938819440316,1.326258796268775,9.360079046283637,1474.5588823417922,32.85291737381592,77.93102326362056,58.90371413195889,1.6578234953359687,84.98408229160475,7.367798592596996,36.188305323509894,0.1,11760.942768860135,12753375.120052494,0.4326258796268775,0.36631293981343876,0.7882756210922821,15.60716096954838,Developed
77.6668610725483,20.813580523863045,0.0,10.574559464553257,4131.219138113114,80.94046121593291,27.79587584697812,46.55890437532698,0.0,97.27515100809967,9.386538221368225,97.27515100809967,0.1,28552.953827967453,5341326.854096477,1.142012080647974,0.9565090604859805,0.8851478858866045,16.759466778218073,Developed
78.69646209539457,26.80851959213355,0.0,12.061571115855616,1256.0153970882827,95.0,0.0,56.62726354342046,0.0,99.0,8.016264258947473,99.0,0.1,7669.285842595062,461227.07991375035,1.0,0.9,0.871100938671048,13.5,Developed
81.37153668593064,64.6404245665609,0.0,4.728607383219582,839.1365435422877,93.99954732979641,3.7153668593062688,62.35170280340737,0.0,94.71536685930627,6.148235299366421,94.71536685930627,0.1,10941.557498094828,4673024.900778674,0.3355791425867164,0.23557914258671642,0.9206404245665609,18.52884171482657,Developed
82.65496203693591,64.27725055622294,0.0,7.681782284487296,258.87985318008583,76.31114425964351,14.215564078240158,67.33087038881001,0.0,77.24213666703069,8.13701714512117,77.24213666703069,0.1,2835.9052158431073,41520.52087890721,0.8483053148289714,0.7483053148289713,0.8192760303704513,14.64830531482897,Developed
76.96513702744659,16.21096219572651,1.0,12.164929604067892,1578.1566290812755,6.940784520503108,0.0,9.044341961284971,1.0,96.0,9.06210209312199,96.88156904100622,0.1,11185.736756634114,1360949.2661903016,0.8,0.6118430958993784,0.787507039593211,15.883567986440365,Developed
81.69446364963053,58.60380656942752,0.5069204379618346,9.36181666424726,445.81333950365627,87.56060833593176,5.5761248175801805,60.92214540147787,1.0138408759236692,93.4792386861145,8.58916954744458,93.4792386861145,0.1,2553.326811015503,30069.823446694845,0.7986159124076331,0.7479238686114495,0.9061660905110841,18.802768175184735,Developed
81.4590587928183,59.63764828726807,0.0,7.240941207181702,738.8865892997718,80.94046121593291,4.771763784548945,57.13623517127319,0.0,98.0,9.662423673753999,98.0,0.1,5010.685074693972,9345532.295550575,1.3,1.3,0.8962282362154511,15.8,Developed
81.13807503352771,58.48452115077036,0.0,9.208845594289855,6390.370652215411,80.94046121593291,63.16655394335527,58.048953614535634,0.0,94.67615006705543,8.572535443132036,94.67615006705543,0.1,42802.6997127325,34757.44140227689,0.7865271486047511,0.767615006705543,0.8913523001341108,18.154142155310293,Developed
77.15074777837316,114.16417407208948,28.0,8.375373889186578,0.0,91.50747778373155,65.85044432536904,53.28833899903364,33.0,90.67165185582103,15.292994485192665,95.67165185582103,0.1,7483.158469138474,12753375.120052494,0.7164174072089484,0.6,0.6275510645976182,11.992792792792793,Developed
80.92979220265838,49.739773880601305,0.0,6.800342690065318,4594.47039780008,80.94046121593291,7.671235867537582,54.232191033115605,0.0,99.0,9.452567992187456,99.0,0.1,33847.20261467462,8947737.335713835,1.3,1.3,0.8826575282649248,15.933219103311561,Developed
76.61276388505242,204.66386812653042,1.225527770104819,9.877106528046331,115.475426651964,98.6936180574738,4.451055540209638,55.437452093116356,1.5319097126310237,99.0,5.754172295522329,99.0,0.1,5806.540241770091,2230955.009507444,2.8982965252840662,3.020849302294548,0.765570298770325,14.61319584138994,Developed
79.23133684475556,27.996806284293413,0.0,12.103240698927396,1096.0057613652448,96.22887718414812,2.542245631703773,57.11689825268151,0.0,96.22887718414812,3.3608785215760015,96.22887718414812,0.1,7502.65732818612,1565942.2067556286,0.7,0.5,0.8078556140792594,15.954224563170378,Developed
84.92790412119572,72.89185618179359,0.3453493131340455,10.404744109898553,220.3857422583847,85.79591327799196,37.49532884837009,60.19069862626809,0.690698626268091,93.96395206059786,8.960627535755444,93.96395206059786,0.1,1338.8260741981326,25420.964045448396,1.158255480806168,1.1237205494927636,0.895597684888949,18.532443145461926,Developed
75.47872394015991,118.50540087438787,0.0,1.7533433602011428,139.2480838628167,80.94046121593291,0.7579753740004969,63.927128865359826,0.15159507480009937,99.0,7.466701832912044,99.0,0.1,12197.403957475777,9882424.745978383,1.7,1.61515950748001,0.8320292640275987,15.73936197007996,Developed
81.62058458241472,74.62764925055117,0.0,9.487517661670342,6957.532307567144,19.67405481753309,74.09779914031697,63.98617537472441,0.0,89.74470149889765,2.884075383247275,89.74470149889765,0.1,32173.8219427858,12753375.120052494,0.3,0.3,0.8948688184153806,19.52482338329659,Developed
82.83744871562239,62.00822918556811,2.5390945527360085,6.2725116658726705,3636.883499515705,80.94046121593291,4734.2872161997875,26.196708325772754,3.5390945527360085,97.92181089452798,7.2114286880609395,97.61728365820802,0.1,36207.102612024995,127475.23862269633,1.8843621789055964,1.5843621789055966,0.8825925961015036,15.030452723631996,Developed
76.27691819914298,184.64944852740007,2.8701102945199852,10.361893198322207,200.81268582314075,96.58763786814998,8.022693015409974,53.65132904349402,3.5876378681499816,97.58763786814998,5.001212407859908,97.58763786814998,0.1,5938.06588686858,2203063.301703976,3.3762913604449944,3.6915496325339934,0.7393544393270703,12.999373161302017,Developed
81.17151880261791,86.52796641069003,0.0,12.219389193116994,332.2649164193561,97.57477181456231,13.21975173493304,57.88413289533676,0.0,97.14954362912461,9.688972617747476,97.57477181456231,0.1,2450.350401130247,1526801.416574508,0.7,0.5,0.8125188389931822,15.917294633106076,Developed
78.60375710903989,86.84971563840438,0.0,8.91826563988776,2171.170698327099,12.00568723191259,63.346872022448075,56.92376064501747,0.0,82.07514218079781,7.4857798579675405,9.0,0.1,13762.601490419924,12753375.120052494,0.3,0.3,0.8643381398135902,17.211271327119672,Developed
77.87213319877758,178.8721331987776,4.0,9.759541311804412,161.91575997296312,98.12786680122242,10.51146720488967,51.96393340061121,5.0,98.87213319877758,4.386852028256708,98.87213319877758,0.1,1876.1899220100536,2208120.5601246688,3.787213319877758,4.187213319877758,0.7087672008073345,11.738360040366725,Developed
78.58277337525793,32.64618071337388,20.07648176083308,9.319435501071066,0.0,88.64150844376374,242.03860545150908,65.460256729488,23.138668762896522,93.29664025154759,15.248433907674086,94.8277337525793,0.1,7483.158469138474,12753375.120052494,0.7,0.5765546750515861,0.6275510645976182,11.992792792792793,Developed
81.10002210603518,61.00001163475537,0.0,7.20000826067631,1003.1313679751413,80.94039210011991,0.0,57.40011867450473,0.0,96.9997556701373,8.95999232106146,96.9997556701373,0.1,5613.5012922779915,33782.089308382194,0.8999988365244634,0.8999976730489267,0.8839992437409012,18.09995927835622,Developed
75.95919045790052,141.5701235311803,0.0,8.991155007141488,1980.9219853228083,86.79718463759674,1.1668683430354156,56.33349467442833,0.0,96.0,8.15870643461552,96.0,0.1,15070.85546547306,243655.85938071145,2.0998789941787503,2.0998789941787503,0.8070157307567624,15.566989348856664,Developed
81.38649389134865,60.09004072434235,0.0,7.138744909457206,9715.722944698415,62.34678744149344,25.47748981891441,57.0729877826973,0.0,98.0,10.409399852718597,98.0,0.1,57583.480577591996,9329257.202667095,1.3477489818914412,1.3,0.8989099592756576,15.843246945674323,Developed
82.48312036399436,65.33759272011278,1.1639032600029169,4.906471864929529,8.339227950438765,93.27317210000486,71.86925761996208,65.76955681598521,1.2185376800038892,93.32780652000584,5.850327025908393,93.32780652000584,0.1,53555.71053823925,23715780.01984655,0.7857570280033057,0.8021473540035975,0.9242155457197725,19.913753661991347,Developed
83.84116116153676,75.56535857758101,0.0,12.129614020730433,7319.155056119914,84.57314263753364,50.60006447456131,53.85121596491388,0.0,85.596172444585,10.912358019645225,85.86539081486167,0.1,46061.56979461727,835676.9307221285,1.7,1.9,0.8709500483559209,15.4,Developed
74.4220653156222,154.60370693754265,0.7738746687503281,12.290273608751377,845.219371207529,84.34580441194737,0.0,57.96180052999948,0.7738746687503281,99.0,8.202919682000315,99.0,0.1,7130.338983215893,1132795.5417514453,1.8286496025003938,1.851262135625361,0.7989242718624784,14.65126213562536,Developed
80.42202243269107,72.77977567308933,0.6083974392725617,10.681645193370857,1077.9743342775394,89.52442304654694,81.72407068326437,60.17446473734576,0.6083974392725617,95.69580128036372,7.82926313952371,95.69580128036372,0.1,8107.012169691664,4589037.232961468,0.39125961589088426,0.2912596158908843,0.877055704989825,17.717823713054788,Developed
74.9088172463235,132.51971256127513,0.0,10.854917459068721,0.0,99.0,0.0,55.14802874387248,0.0,99.0,8.861254613357724,99.0,0.1,7483.158469138474,12753375.120052494,1.3,1.4,0.8178724024142148,14.869605748774498,Developed
79.24883336790815,86.97249964515329,0.2304166621173499,10.607604165529338,7484.211622610252,84.18001321346708,5100.1019834075905,55.081124954961766,0.2304166621173499,94.76958333788265,3.1765999759796077,93.23041666211735,0.1,42561.713895890716,7391001.509139489,0.9225833269642898,0.7686666593877599,0.8661979172353312,14.82350000545918,Developed
79.99911570674821,76.00147382208631,0.004421466258934248,9.260766387484882,927.095190880768,80.95970865262991,4.144411135583111,57.69602068036696,0.004421466258934248,94.00442146625893,1.9887397649718266,93.98968324539582,0.1,5849.258343072069,5591723.281941871,1.0991157067482131,0.8994104711654755,0.9218540916134552,18.394694240489276,Developed
81.4601138500504,67.21082711723194,2.188034382263989,8.058604541511489,193.34094999176978,85.28705899238639,134.35327602956002,56.98718164313028,2.9173791763519854,95.54131041182401,7.877692604863903,95.54131041182401,0.1,6981.372018605962,12753375.120052494,1.178917288276805,0.9601138500504063,0.7067038914276962,12.914971161044322,Developed
77.33154500200715,15.49195250903216,0.0,12.014944238940227,1969.3191445447098,96.50268249698928,11.701609498193568,61.522135151344784,0.0,96.0,7.859678100361286,96.0,0.1,14813.791755133505,428212.40930452035,1.5734763998394283,1.4734763998394282,0.8085967810036129,14.509946350060215,Developed
81.08598912340094,54.5423910028973,0.0,11.134389676475372,16288.577127149323,94.0,0.22429348328504506,18.14083178249384,0.0,98.32711955014487,7.153830435988411,99.0,0.1,113873.41556517416,53108.89035294752,0.9,0.9,0.8908785325835747,13.810282606685982,Developed
81.28693572590083,78.9348494524616,0.0,10.167193891902413,15171.596583327482,90.2625989247599,5.304377534427379,57.5,0.0,96.97828315082053,8.029670830803159,96.97828315082053,0.1,88186.00406888913,474832.5844982089,0.8326094383606845,0.8326094383606845,0.8981954516426152,14.881506513605968,Developed
76.85162073460826,115.70826777051374,1.4837926539174302,11.703038708722847,1271.369459287302,92.85497405248331,114.87762441701844,57.76422245219037,1.4837926539174302,92.16085959654586,6.614837926539174,95.12844490438073,0.1,17036.94059933898,3863958.701209294,1.5612237558298157,1.6354133885256872,0.8399363844799496,15.583914040345414,Developed
81.54547238627285,52.66339584997886,2.0,7.80690963288143,847.4864433192934,96.0,1428.2895969677033,60.066732083000424,2.0,96.0,8.970334549082022,96.0,0.1,5827.68125696939,58895043.559599206,0.5,0.5,0.8664547238627284,16.315157462090948,Developed
72.66189664238911,182.76206715221775,0.0,13.981996000182711,1654.695709757445,93.84525839402721,0.0,29.214821602318565,0.0,95.11314598506804,7.033461109431704,95.11314598506804,0.1,13283.38454747401,3061793.5454525547,2.742262919701361,2.784525839402722,0.8278868540149319,16.54226291970136,Developed
78.62150037364276,57.12707656721467,0.0,13.13863295059576,6892.243571545865,85.80539184395795,46.73293837849553,41.45345471797854,0.0,93.51465452820214,7.775993015835492,93.51465452820214,0.1,43202.4965730852,4404648.91533136,0.693810177332558,0.624103267896601,0.8720098403415976,16.57003492082254,Developed
