Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
76.3,123.0,33.0,5.29,112.696486,99.0,0.0,61.5,38.0,99.0,6.21,99.0,0.1,982.532572,1282837.0,1.6,1.5,0.748,12.7,Developing
72.7,16.0,422.0,2.91,106.3590358,7.0,58341.0,21.9,511.0,86.0,4.79,86.0,0.1,1148.5857,1284.0,5.5,4.9,0.6,9.7,Developing
59.1,297.0,22.0,0.01,41.25159038,95.0,0.0,18.2,32.0,95.0,7.54,95.0,0.7,312.7489794,989179.0,7.4,7.3,0.404,10.6,Developing
71.3,178.0,0.0,5.73,1168.324095,84.0,0.0,56.3,0.0,84.0,6.9,84.0,0.9,9272.413453,53777.0,3.5,3.4,0.708,12.7,Developing
64.6,322.0,20.0,11.32,333.2148711,94.0,3291.0,54.7,22.0,97.0,5.61,96.0,0.4,2975.132778,144648257.0,2.6,2.8,0.733,13.2,Developing
64.0,214.0,1600.0,1.2,27.33800857,6.0,55443.0,13.0,2100.0,58.0,4.22,63.0,0.3,621.3183767,1126135777.0,27.2,28.2,0.518,9.2,Developing
75.3,1.0,1.0,5.61,36.62206845,99.0,0.0,52.6,1.0,99.0,5.87,99.0,0.1,437.539647,2947314.0,1.6,1.6,0.713,12.0,Developing
74.2,149.0,3.0,7.74,466.7383106,95.0,133.0,53.6,3.0,98.0,5.86,98.0,0.1,4981.198619,3824876.0,2.5,2.7,0.784,14.7,Developed
76.9,11.0,1.0,12.22,1657.328352,7.0,0.0,5.9,1.0,96.0,9.1,97.0,0.1,11729.14616,1362722.0,0.8,0.6,0.782,15.7,Developed
72.8,148.0,16.0,4.26,42.17956418,89.0,0.0,49.8,19.0,89.0,5.37,89.0,0.1,274.249442,42724163.0,2.4,2.2,0.658,11.3,Developing
81.2,65.0,2.0,8.44,473.1915451,96.0,439.0,58.8,2.0,97.0,8.82,96.0,0.1,3341.7482,58143979.0,0.5,0.5,0.856,16.0,Developed
73.7,115.0,4.0,0.41,67.70171064,98.0,3.0,63.2,4.0,98.0,8.0,98.0,0.1,387.753211,7992573.0,3.9,3.9,0.735,12.9,Developing
67.9,22.0,0.0,1.85,206.071686,99.0,304.0,52.2,0.0,94.0,3.48,93.0,0.1,2259.55796,815691.0,4.2,3.9,0.687,13.3,Developing
68.7,26.0,0.0,1.95,81.04656111,99.0,0.0,57.3,0.0,99.0,3.68,99.0,0.1,4177.657789,84334.0,4.0,3.7,0.7,14.3,Developing
69.3,199.0,0.0,4.52,72.800168,84.0,0.0,51.8,0.0,84.0,6.22,84.0,0.6,527.92,5437.0,3.5,3.4,0.678,11.5,Developing
78.0,1.0,1.0,11.01,2943.375396,6.0,83.0,58.5,1.0,96.0,8.29,95.0,0.1,23121.56635,128657.0,0.8,0.8,0.873,18.2,Developed
79.3,91.0,2.0,7.67,181.525923,94.0,1.0,59.9,2.0,94.0,7.39,94.0,0.1,1243.32824,16829442.0,0.8,0.9,0.816,15.3,Developing
76.5,122.0,1.0,6.94,1199.319976,94.0,0.0,54.2,2.0,95.0,8.5,94.0,0.1,7937.259931,3643222.0,2.0,1.9,0.756,12.8,Developing
74.9,129.0,9.0,5.14,885.9858185,95.0,0.0,53.6,11.0,94.0,5.18,95.0,0.1,6387.785281,3158966.0,1.1,1.1,0.725,13.4,Developing
71.8,134.0,0.0,4.26,3.349816965,93.0,0.0,24.3,0.0,95.0,4.86,95.0,0.8,248.13459,474567.0,8.5,8.5,0.582,11.2,Developing
78.0,14.0,41.0,1.49,256.4341746,77.0,30509.0,54.3,50.0,88.0,5.16,88.0,0.1,3119.63716,64191474.0,5.2,5.1,0.653,11.1,Developing
59.7,285.0,13.0,0.01,4.877350139,87.0,577.0,23.7,20.0,85.0,5.25,87.0,1.0,62.1318489,7228915.0,6.6,6.4,0.475,12.0,Developing
65.5,194.0,10.0,0.37,19.83672308,81.0,0.0,33.5,12.0,79.0,5.89,84.0,0.3,337.359236,6854176.0,3.8,3.9,0.572,10.6,Developing
68.9,167.0,20.0,0.26,80.58788376,9.0,3362.0,17.4,25.0,9.0,5.89,9.0,0.2,681.7925868,27649925.0,16.3,16.7,0.538,12.3,Developing
68.9,219.0,4.0,2.88,332.1056586,75.0,2.0,46.2,4.0,94.0,8.2,92.0,0.4,2338.772244,595962.0,2.1,2.0,0.615,11.6,Developing
81.0,93.0,3.0,12.2,5451.701225,35.0,36.0,57.5,4.0,98.0,1.6,98.0,0.1,34879.72633,63179356.0,0.6,0.6,0.86,15.5,Developing
81.3,66.0,1.0,10.76,8547.292357,94.0,65.0,62.9,1.0,92.0,8.78,92.0,0.1,49664.6854,212492.0,0.7,0.6,0.921,19.1,Developed
65.9,218.0,0.0,7.56,345.9044258,98.0,0.0,45.0,1.0,98.0,5.1,98.0,0.3,3944.178173,75881.0,5.5,5.3,0.633,10.3,Developing
71.5,174.0,0.0,4.08,407.779262,97.0,777.0,26.9,0.0,99.0,4.15,99.0,0.1,4623.347642,121337.0,7.9,7.8,0.687,12.6,Developing
61.2,219.0,8.0,0.02,7.35400072,74.0,11.0,25.5,12.0,75.0,3.54,75.0,1.3,113.3128,3312665.0,9.4,9.1,0.475,7.4,Developing
63.0,262.0,2.0,0.25,77.0283958,69.0,85.0,19.6,2.0,69.0,4.57,69.0,0.1,648.38717,626425.0,7.4,7.3,0.451,9.9,Developing
85.0,75.0,2.0,8.2,771.1817686,14.0,13.0,61.9,2.0,95.0,9.75,95.0,0.1,4386.69948,325755.0,0.5,0.4,0.891,15.8,Developing
67.8,155.0,174.0,0.01,38.05462002,45.0,25934.0,12.5,231.0,94.0,2.68,93.0,0.1,484.155471,14343111.0,19.9,2.5,0.499,8.2,Developing
66.6,192.0,14.0,2.2,56.88416481,89.0,1156.0,16.4,16.0,88.0,5.95,89.0,0.5,785.6928841,143874.0,11.0,11.3,0.519,10.6,Developing
75.0,126.0,52.0,4.86,13.31109532,97.0,3.0,53.2,62.0,97.0,5.35,97.0,0.1,731.378864,136768.0,1.9,1.9,0.7,11.6,Developing
63.3,248.0,6.0,2.85,2.19888585,99.0,0.0,4.7,8.0,99.0,3.51,99.0,0.1,174.51475,4754641.0,3.4,3.4,0.0,10.3,Developing
74.8,99.0,1.0,1.32,140.3771361,81.0,112.0,65.4,1.0,75.0,6.39,81.0,0.1,8161.4614,563279.0,4.8,4.9,0.763,13.3,Developing
79.2,97.0,1.0,3.34,2568.237059,91.0,0.0,57.5,1.0,9.0,9.56,91.0,0.1,9985.36959,4654122.0,1.8,1.7,0.758,13.6,Developing
85.0,69.0,0.0,11.49,6616.695125,95.0,107.0,6.5,0.0,95.0,8.32,95.0,0.1,49231.36254,4586897.0,0.3,0.2,0.895,18.5,Developed
73.9,97.0,18.0,0.45,179.8598949,99.0,92.0,56.5,21.0,99.0,5.94,99.0,0.1,3111.762887,33824769.0,6.4,6.2,0.634,12.1,Developing
72.3,182.0,0.0,4.94,75.2256582,99.0,0.0,32.4,0.0,99.0,2.64,99.0,0.1,976.9566,87298.0,5.8,6.2,0.739,13.2,Developing
73.3,161.0,6.0,6.12,49.09241952,81.0,0.0,51.5,8.0,86.0,4.2,82.0,1.4,511.37937,963652.0,3.4,3.3,0.692,12.8,Developing
83.0,62.0,0.0,7.91,278.0687051,75.0,0.0,67.6,0.0,76.0,8.3,76.0,0.1,2187.79469,41458.0,0.8,0.7,0.819,14.6,Developed
72.9,161.0,0.0,3.24,582.5143743,97.0,13.0,29.1,0.0,96.0,4.24,97.0,0.1,6574.654338,123963.0,7.5,7.4,0.72,13.5,Developing
69.6,139.0,0.0,1.83,300.1621026,96.0,20.0,15.2,0.0,98.0,8.0,98.0,0.1,2182.99711,286.0,14.8,14.8,0.577,11.3,Developing
67.3,158.0,185.0,0.01,4.11469667,11.0,9743.0,12.0,247.0,88.0,2.62,99.0,0.1,46.7579167,14137489.0,2.1,2.7,0.491,8.1,Developing
73.7,14.0,10.0,4.72,69.43934508,93.0,0.0,52.2,12.0,92.0,5.3,93.0,0.2,522.493191,29373646.0,1.1,1.1,0.708,13.3,Developing
84.0,7.0,0.0,11.72,6386.95437,95.0,285.0,59.7,0.0,95.0,8.15,95.0,0.1,52567.52568,4576794.0,0.3,0.2,0.909,18.5,Developed
76.2,91.0,1.0,5.28,41.82275719,99.0,10.0,54.3,1.0,99.0,5.34,99.0,0.1,494.358832,291321.0,1.4,1.5,0.725,12.5,Developing
76.0,198.0,4.0,3.77,2.542436908,86.0,0.0,44.9,5.0,86.0,6.12,86.0,0.3,115.565314,524879.0,2.1,2.0,0.583,11.0,Developing
58.4,288.0,28.0,0.01,4.344930862,62.0,6.0,21.7,42.0,63.0,5.39,62.0,1.9,52.3485646,11281469.0,7.8,7.8,0.396,8.5,Developing
55.3,293.0,46.0,4.58,73.92730583,89.0,12.0,15.1,83.0,93.0,6.63,89.0,1.7,475.11122,1425221.0,9.8,9.3,0.334,4.9,Developing
55.5,41.0,88.0,9.65,6.002527685,73.0,3776.0,15.2,137.0,7.0,9.76,73.0,8.4,41.858631,359487.0,6.3,6.3,0.442,10.3,Developing
77.0,175.0,4.0,10.16,152.6368899,98.0,35.0,51.4,5.0,99.0,4.33,99.0,0.1,1668.162731,22442971.0,4.0,4.3,0.703,11.5,Developed
75.6,11.0,0.0,0.01,648.1331781,9.0,0.0,6.2,0.0,94.0,7.25,94.0,0.1,6586.71929,6261.0,1.9,1.9,0.797,15.1,Developing
76.1,91.0,1.0,5.79,348.0559517,98.0,0.0,53.5,1.0,98.0,5.79,98.0,0.1,4114.136545,2927519.0,1.5,1.6,0.721,12.2,Developing
62.5,29.0,8.0,0.01,62.48419552,8.0,35.0,28.8,12.0,8.0,3.36,8.0,1.2,1364.283745,383239.0,8.3,8.1,0.491,7.8,Developing
82.0,85.0,0.0,11.92,3108.288623,97.0,2.0,58.8,0.0,97.0,1.7,97.0,0.1,23196.18375,155756.0,0.7,0.5,0.818,16.2,Developed
71.9,166.0,6.0,3.04,194.4335736,91.0,0.0,41.2,7.0,92.0,8.29,92.0,1.4,1157.3427,733821.0,2.6,2.5,0.566,10.3,Developing
64.3,222.0,0.0,5.27,10.8139134,96.0,0.0,23.4,0.0,97.0,1.4,97.0,1.6,81.86157,15563.0,7.0,7.0,0.514,10.0,Developing
48.1,652.0,2.0,4.9,469.5823898,91.0,1.0,32.2,4.0,96.0,5.56,96.0,28.4,4896.583835,182933.0,1.5,1.4,0.58,11.8,Developing
72.3,126.0,0.0,5.28,345.463714,96.0,0.0,25.5,0.0,98.0,4.3,98.0,0.6,3112.285712,486438.0,8.1,8.0,0.602,11.9,Developing
82.7,6.0,1.0,9.71,10769.36305,91.0,340.0,66.1,1.0,92.0,9.42,92.0,0.1,62214.6912,2346694.0,0.6,0.6,0.936,20.4,Developed
66.0,223.0,8.0,0.01,55.12187071,42.0,127.0,24.2,12.0,71.0,4.21,71.0,1.3,697.7451989,31372.0,9.8,9.6,0.461,7.2,Developing
76.5,118.0,0.0,5.77,339.7190493,95.0,0.0,62.3,0.0,95.0,8.74,95.0,0.1,1592.6819,3396777.0,1.5,1.5,0.784,15.5,Developing
74.3,13.0,3.0,0.51,9.23002632,96.0,1569.0,36.3,4.0,96.0,3.89,96.0,0.1,145.1262,28635128.0,8.0,7.8,0.774,13.0,Developing
75.3,125.0,8.0,0.01,973.728675,88.0,0.0,54.9,10.0,78.0,5.47,88.0,0.1,6491.5245,3973354.0,1.1,1.1,0.735,13.4,Developing
68.6,16.0,27.0,0.45,63.42140024,43.0,7368.0,44.8,32.0,95.0,4.18,95.0,0.1,1332.382358,28849621.0,6.7,6.6,0.519,8.0,Developing
69.1,185.0,17.0,0.01,19.1624696,99.0,0.0,43.0,19.0,99.0,6.32,99.0,0.1,197.551233,32432.0,3.0,3.1,0.681,12.0,Developing
52.6,362.0,46.0,0.01,11.3020668,37.0,1275.0,18.7,78.0,44.0,3.62,37.0,2.9,125.998515,13569438.0,8.7,8.5,0.39,7.3,Developing
62.9,255.0,56.0,0.01,170.9626624,92.0,354.0,21.3,79.0,93.0,5.72,92.0,2.9,1335.6458,462425.0,7.8,7.7,0.546,11.1,Developing
71.4,22.0,0.0,11.0,561.9168642,94.0,103.0,57.5,0.0,97.0,6.4,95.0,0.1,4146.987928,344367.0,3.3,3.3,0.77,15.3,Developed
69.7,24.0,14.0,2.38,352.0244894,89.0,0.0,44.5,17.0,9.0,7.7,89.0,0.4,2256.56724,133978.0,1.4,1.4,0.57,9.8,Developing
68.3,183.0,20.0,2.73,119.4571154,99.0,117.0,4.7,23.0,99.0,5.34,99.0,0.2,1377.8214,285624.0,3.0,3.1,0.657,11.9,Developing
64.6,239.0,13.0,0.01,9.774676411,98.0,75.0,19.5,18.0,98.0,7.68,98.0,0.7,678.796973,1788853.0,6.1,6.1,0.475,10.5,Developing
72.1,129.0,4.0,0.54,259.1572375,95.0,19.0,55.5,4.0,95.0,9.68,95.0,0.1,1812.288374,5287488.0,3.9,3.9,0.712,13.0,Developing
56.3,288.0,4.0,2.55,47.12969266,8.0,0.0,22.5,7.0,78.0,6.81,8.0,6.0,544.222779,1517448.0,8.3,8.1,0.401,8.9,Developing
72.2,165.0,5.0,3.02,188.2499208,93.0,0.0,42.0,7.0,94.0,7.89,94.0,1.2,1217.657961,724153.0,2.6,2.5,0.571,10.4,Developing
56.6,429.0,26.0,6.09,92.60233636,97.0,0.0,3.3,39.0,95.0,6.69,95.0,8.8,955.648466,1471826.0,6.5,6.4,0.464,9.8,Developing
59.8,269.0,2.0,0.27,7.212110766,77.0,0.0,18.8,2.0,73.0,3.96,76.0,0.1,616.4197236,597228.0,7.5,7.5,0.0,9.5,Developing
72.3,134.0,1.0,3.74,7.132564768,64.0,6847.0,48.1,1.0,66.0,8.53,78.0,0.1,127.367228,4245.0,2.8,3.0,0.694,12.0,Developing
77.6,98.0,1.0,4.34,94.17819458,89.0,0.0,45.4,1.0,8.0,7.12,88.0,0.1,388.363689,3925443.0,2.4,2.3,0.702,11.6,Developing
77.0,137.0,22.0,0.47,9.469371264,96.0,0.0,49.1,26.0,98.0,5.6,98.0,0.1,213.755559,35217.0,6.5,6.3,0.569,9.8,Developing
72.7,157.0,3.0,6.14,34.73924576,87.0,0.0,44.9,4.0,85.0,7.6,89.0,0.1,359.992184,647117.0,2.1,2.1,0.654,11.9,Developing
71.2,138.0,38.0,1.47,35.55729,72.0,7823.0,55.1,46.0,78.0,5.36,78.0,0.1,366.57,6514354.0,5.2,5.0,0.658,11.5,Developing
68.5,186.0,0.0,0.99,229.6687488,99.0,0.0,47.2,0.0,99.0,5.8,99.0,0.1,1642.837974,539614.0,1.2,1.2,0.497,9.4,Developing
45.5,648.0,5.0,1.99,5.300902041,17.0,1.0,26.4,7.0,9.0,7.13,9.0,33.8,63.636279,191897.0,1.2,1.1,0.44,10.5,Developing
47.8,647.0,2.0,5.37,250.8916484,86.0,2672.0,29.9,4.0,97.0,4.64,97.0,38.8,3349.68823,172834.0,12.3,12.2,0.559,11.7,Developing
79.0,81.0,1.0,8.09,160.8897265,91.0,5.0,58.6,1.0,92.0,8.72,92.0,0.1,1411.31339,19222.0,0.8,0.8,0.811,14.6,Developing
75.7,123.0,1.0,6.35,152.5448405,96.0,0.0,58.3,1.0,96.0,11.15,96.0,0.1,522.951116,3325612.0,1.6,1.6,0.753,15.5,Developing
46.7,679.0,2.0,5.48,306.9527349,87.0,1.0,3.5,4.0,97.0,5.73,97.0,37.2,3128.97793,1754935.0,11.8,11.8,0.56,11.8,Developing
67.9,189.0,143.0,0.08,125.7980678,82.0,20818.0,22.1,174.0,85.0,2.83,78.0,0.3,2254.44566,23934478.0,1.7,1.6,0.645,11.7,Developing
54.9,459.0,54.0,7.04,346.5316007,72.0,1043.0,41.6,79.0,7.0,8.9,7.0,26.6,2518.398261,45855482.88,14.5,17.1,0.62,12.9,Developing
67.0,261.0,9.0,0.01,48.09891474,8.0,43.0,25.6,12.0,8.0,1.19,8.0,1.2,415.361958,4181563.0,7.0,6.9,0.416,9.6,Developing
78.9,93.0,1.0,4.2,150.8891479,89.0,0.0,52.4,1.0,89.0,8.37,89.0,0.1,612.623418,4369469.0,1.9,1.9,0.734,12.8,Developing
53.2,45.0,72.0,1.48,0.796915785,75.0,4.0,19.7,104.0,74.0,4.91,75.0,12.6,53.127719,22846758.0,3.7,3.7,0.372,8.8,Developing
68.2,152.0,164.0,0.01,42.3304549,86.0,6192.0,13.0,215.0,95.0,2.8,94.0,0.1,494.51466,1453684.0,19.7,2.3,0.506,8.4,Developing
79.1,81.0,0.0,9.46,2124.921517,92.0,0.0,59.2,1.0,93.0,8.61,94.0,0.1,18477.57841,19287.0,0.8,0.8,0.823,15.2,Developing
62.4,281.0,10.0,0.01,25.70881695,73.0,12.0,47.2,13.0,8.0,4.78,79.0,0.8,229.95364,7592865.0,1.3,1.3,0.506,10.0,Developing
55.3,42.0,31.0,0.01,82.76865922,96.0,11.0,18.4,46.0,95.0,12.6,96.0,8.3,374.51882,169735.0,6.6,6.5,0.454,10.7,Developing
57.8,272.0,52.0,0.01,46.56231672,73.0,290.0,23.2,85.0,74.0,6.86,73.0,1.6,825.5729915,16962846.0,7.9,7.7,0.43,8.2,Developing
77.2,17.0,1.0,12.0,1904.00231,82.0,8.0,51.7,1.0,96.0,9.15,98.0,0.1,12882.28897,1419631.0,0.8,0.6,0.788,15.9,Developed
76.0,98.0,0.0,5.13,66.04635027,88.0,8.0,52.1,0.0,92.0,8.58,91.0,0.1,575.31664,3763599.0,2.8,2.7,0.71,13.1,Developing
73.9,154.0,0.0,0.01,915.1859205,98.0,0.0,31.8,0.0,98.0,4.76,98.0,0.1,9291.227619,1255882.0,7.1,7.0,0.756,14.3,Developing
66.8,161.0,196.0,0.01,35.48458957,5.0,4067.0,11.6,264.0,9.0,2.51,87.0,0.1,432.7388972,139191.0,2.3,2.9,0.484,7.9,Developing
72.9,136.0,19.0,0.5,2.548922758,83.0,2302.0,48.9,22.0,88.0,3.24,88.0,0.1,31.122378,33288437.0,6.1,6.0,0.68,12.0,Developing
81.3,86.0,3.0,11.7,72.8001211,65.0,5048.0,6.1,3.0,99.0,11.2,99.0,0.1,473.34279,6527512.0,0.6,0.6,0.879,16.0,Developing
74.0,179.0,0.0,6.5,1389.772683,9.0,0.0,42.0,0.0,91.0,5.29,9.0,0.4,16683.94578,13281.0,5.9,6.3,0.772,12.5,Developing
74.9,94.0,1.0,1.58,805.3956346,81.0,12.0,63.5,1.0,75.0,7.19,81.0,0.1,8763.826274,4337141.0,4.7,4.7,0.752,13.3,Developing
66.9,235.0,1.0,4.61,134.1678932,97.0,8.0,45.9,2.0,96.0,5.29,95.0,0.1,1717.898761,2668289.0,2.2,2.3,0.686,13.8,Developing
80.0,56.0,0.0,10.55,2159.756205,96.0,1.0,58.7,0.0,99.0,7.44,99.0,0.1,28951.15556,113562.0,0.9,1.0,0.85,13.8,Developed
68.1,252.0,1.0,11.01,45.65007798,99.0,1.0,56.7,1.0,98.0,6.89,99.0,0.1,3126.71767,9663915.0,2.3,2.5,0.713,14.4,Developing
74.2,148.0,1.0,3.64,25.62349238,92.0,0.0,48.1,1.0,94.0,4.87,92.0,0.9,462.517913,2775467.0,1.9,1.7,0.714,12.5,Developing
64.7,249.0,31.0,0.03,75.25799773,59.0,474.0,53.2,38.0,63.0,3.0,59.0,0.1,2351.812429,27697912.0,5.4,5.1,0.631,10.2,Developing
71.7,165.0,4.0,9.82,431.3250367,99.0,117.0,53.4,4.0,97.0,5.43,97.0,0.1,3552.92452,21451748.0,3.4,3.9,0.733,12.9,Developed
71.7,166.0,4.0,6.64,155.4233076,86.0,0.0,41.3,4.0,86.0,5.99,86.0,0.1,1174.779347,56795.0,2.4,2.3,0.642,12.7,Developing
49.4,566.0,4.0,2.75,104.3144732,91.0,0.0,29.2,6.0,89.0,9.8,91.0,18.2,923.136931,21929.0,7.6,7.4,0.453,10.8,Developing
69.4,184.0,0.0,6.48,387.3324928,98.0,0.0,44.4,0.0,98.0,4.4,98.0,0.6,4187.3783,29747.0,3.6,3.5,0.692,12.3,Developing
52.8,4.0,58.0,5.03,73.03276195,79.0,605.0,23.3,93.0,79.0,4.75,8.0,7.4,952.1872484,1742795.0,6.9,7.0,0.456,8.3,Developing
67.3,171.0,10.0,0.32,43.34099958,93.0,0.0,36.6,12.0,95.0,6.4,93.0,0.2,738.3475227,764163.0,3.7,3.8,0.603,11.1,Developing
71.4,128.0,21.0,0.56,157.6431445,95.0,2248.0,5.8,25.0,95.0,5.48,95.0,0.1,2494.353552,31225881.0,6.4,6.3,0.581,10.0,Developing
57.6,328.0,22.0,6.88,78.47020226,99.0,494.0,15.9,34.0,99.0,1.2,99.0,6.2,342.3656294,92658.0,6.8,6.8,0.404,9.3,Developing
74.3,139.0,2.0,9.1,10.32588862,96.0,4189.0,57.7,2.0,89.0,5.53,89.0,0.1,92.277825,2147528.0,2.9,3.1,0.798,15.7,Developed
50.0,51.0,3.0,5.55,43.3664999,92.0,0.0,28.5,4.0,88.0,7.5,87.0,40.7,347.48798,1138434.0,6.5,6.7,0.508,10.5,Developing
89.0,69.0,2.0,11.03,941.7562909,88.0,443.0,61.9,3.0,94.0,11.3,95.0,0.1,4792.65288,89825.0,1.1,1.1,0.92,17.0,Developed
61.8,268.0,1.0,0.39,20.35974738,87.0,49.0,32.7,2.0,87.0,8.71,87.0,2.7,143.986898,865937.0,5.6,5.5,0.451,5.9,Developing
72.8,161.0,5.0,3.23,192.9297829,94.0,0.0,43.5,6.0,94.0,7.63,95.0,0.8,1437.628785,754146.0,2.4,2.4,0.583,10.8,Developing
53.6,29.0,57.0,0.55,60.21211141,83.0,33.0,18.0,101.0,78.0,6.34,77.0,1.9,487.942556,12798763.0,9.9,9.7,0.338,5.8,Developing
49.7,411.0,25.0,0.01,54.56033696,91.0,678.0,22.7,35.0,91.0,11.24,91.0,0.9,561.8984239,676613.0,7.9,7.8,0.401,9.1,Developing
59.8,289.0,177.0,1.13,38.55783268,52.0,3511.0,14.9,270.0,63.0,4.28,54.0,2.4,325.3825543,83184892.0,11.2,1.9,0.378,7.6,Developing
73.7,16.0,11.0,5.88,547.2101411,98.0,6071.0,26.8,12.0,99.0,4.11,99.0,0.3,4212.5492,66881867.0,8.3,8.5,0.706,13.0,Developing
70.0,196.0,0.0,5.13,885.0739766,87.0,0.0,54.1,0.0,85.0,6.14,87.0,0.6,7443.85178,52619.0,3.5,3.4,0.696,12.1,Developing
66.8,221.0,68.0,4.42,0.09987219,42.0,7003.0,18.7,89.0,77.0,2.79,79.0,0.1,1.68135,813526.0,1.0,9.7,0.625,11.4,Developing
82.2,6.0,1.0,2.62,4348.33531,97.0,6.0,64.6,1.0,95.0,7.81,95.0,0.1,37582.84624,82157.0,1.2,1.1,0.895,16.0,Developing
62.1,298.0,6.0,0.61,17.35739784,9.0,51.0,16.0,9.0,9.0,3.24,9.0,0.9,482.14994,43984.0,8.9,8.8,0.404,5.1,Developing
65.9,26.0,2.0,3.79,126.698109,98.0,12.0,43.9,2.0,99.0,5.6,95.0,0.1,1634.81431,259167.0,2.2,2.4,0.661,13.0,Developing
86.0,74.0,0.0,7.46,2183.106986,98.0,3.0,65.4,0.0,99.0,9.26,99.0,0.1,21874.8195,1965211.0,0.8,0.7,0.86,17.1,Developing
78.0,99.0,1.0,11.29,320.3177664,6.0,0.0,59.0,1.0,96.0,8.46,95.0,0.1,2552.3328,1332785.0,0.8,0.8,0.875,18.8,Developed
54.0,47.0,69.0,0.96,5.743393664,74.0,2321.0,2.5,98.0,73.0,5.38,74.0,10.8,419.2258149,2422145.0,3.7,3.6,0.39,9.3,Developing
55.3,35.0,23.0,4.33,15.99415192,92.0,173.0,15.2,35.0,89.0,7.86,92.0,2.9,196.2472628,8212264.0,7.9,7.9,0.319,7.9,Developing
77.7,97.0,0.0,12.39,1899.107385,96.0,0.0,62.5,0.0,96.0,7.83,96.0,0.1,13574.749,4255689.0,1.5,1.5,0.817,14.9,Developed
64.7,276.0,8.0,5.99,145.1022528,95.0,18.0,44.8,9.0,95.0,3.61,95.0,0.1,1658.31146,14858948.0,2.6,2.6,0.7,12.7,Developing
75.0,138.0,1.0,3.55,396.6270975,94.0,0.0,5.5,1.0,94.0,5.3,94.0,0.5,4682.728424,281721.0,1.8,1.7,0.721,12.7,Developing
67.3,219.0,63.0,4.08,121.3625467,77.0,9.0,2.6,82.0,88.0,3.95,88.0,0.1,1391.772325,8789419.0,1.0,9.7,0.646,11.5,Developing
71.9,162.0,3.0,7.68,615.4030781,98.0,5043.0,53.9,4.0,97.0,5.47,97.0,0.1,4676.315183,21319685.0,3.3,3.8,0.745,13.4,Developed
73.4,16.0,0.0,1.6,611.9093566,97.0,37.0,17.3,0.0,96.0,5.89,96.0,0.1,3853.33348,312.0,14.5,14.6,0.617,12.2,Developing
74.6,142.0,3.0,2.56,41.62053588,99.0,2107.0,21.9,3.0,99.0,3.68,99.0,0.1,361.289374,2585.0,15.2,15.1,0.757,13.8,Developing
71.0,145.0,0.0,0.91,471.8626525,62.0,0.0,49.1,0.0,66.0,4.71,65.0,0.1,2965.82434,236295.0,1.5,1.4,0.59,10.8,Developing
64.4,211.0,1500.0,1.27,3.5096369,8.0,36711.0,13.5,2000.0,65.0,4.28,65.0,0.3,77.819,1144118674.0,27.2,28.1,0.526,9.4,Developing
55.6,283.0,25.0,1.23,40.48815233,15.0,1588.0,19.2,40.0,76.0,4.27,75.0,2.1,418.6985763,7295394.0,9.3,9.2,0.407,7.3,Developing
70.0,215.0,3.0,2.9,398.6058322,9.0,0.0,48.6,3.0,9.0,7.3,9.0,0.3,2632.79942,6775.0,1.9,1.8,0.636,12.4,Developing
65.4,29.0,49.0,0.3,17.48293752,92.0,190.0,19.8,65.0,9.0,1.92,9.0,0.5,987.7365832,5155896.0,13.1,13.3,0.515,8.8,Developing
63.0,252.0,1.0,0.38,24.73299655,78.0,0.0,34.4,1.0,78.0,1.57,78.0,2.1,174.91511,912164.0,5.6,5.4,0.467,6.3,Developing
65.2,233.0,12.0,0.01,11.71090655,98.0,17.0,2.1,17.0,98.0,7.69,98.0,0.5,688.8768557,1165151.0,5.9,5.9,0.485,10.8,Developing
56.2,3.0,88.0,0.01,16.88735091,64.0,2486.0,13.0,122.0,36.0,7.76,36.0,0.1,187.84595,21979923.0,19.9,2.2,0.341,6.2,Developing
74.7,12.0,3.0,1.4,585.6307861,99.0,1.0,55.6,3.0,99.0,6.18,99.0,0.1,4129.977335,1521834.0,6.3,6.3,0.706,14.4,Developing
76.8,92.0,0.0,4.61,693.8226461,92.0,22.0,54.2,0.0,87.0,9.94,92.0,0.1,4716.673325,36482.0,2.5,2.5,0.728,13.9,Developing
73.9,127.0,1.0,8.14,198.94876,89.0,64.0,52.8,1.0,88.0,9.38,94.0,0.1,3725.63221,3875.0,2.6,2.8,0.742,13.3,Developing
74.0,15.0,1.0,3.63,194.092569,97.0,0.0,47.2,1.0,99.0,4.22,95.0,1.5,4313.1682,276279.0,1.9,1.7,0.709,12.5,Developing
65.6,2.0,20.0,0.28,10.20659464,91.0,46.0,22.7,29.0,83.0,4.31,91.0,0.4,136.4518,1373513.0,1.0,9.9,0.463,8.3,Developing
58.0,428.0,43.0,7.28,1038.885632,71.0,12499.0,47.2,62.0,72.0,8.5,72.0,11.0,7362.76139,5979432.36,7.3,8.9,0.63,12.8,Developing
65.1,225.0,29.0,0.01,5.339065673,73.0,3.0,2.0,39.0,73.0,3.4,73.0,0.3,452.4631926,2358981.0,7.2,7.1,0.509,10.3,Developing
